-0.0;0.0;-0.0;0.0;0.0;0.0;0.0
-66.65;175.4;1.7;0.0;0.0;0.0;0.0
-64.91;176.28;1.66;0.0;0.0;0.0;0.0
-63.54;176.9;1.63;0.0;0.0;0.0;0.0
-62.19;177.48;1.6;0.0;0.0;0.0;0.0
-61.19;177.86;1.58;0.0;0.0;0.0;0.0
-59.89;178.35;1.57;0.0;0.0;0.0;0.0
-58.59;178.81;1.55;0.0;0.0;0.0;0.0
-57.33;179.23;1.54;0.0;0.0;0.0;0.0
-56.07;179.61;1.54;0.0;0.0;0.0;0.0
-54.85;179.98;1.54;0.0;0.0;0.0;0.0
-53.65;-179.67;1.55;0.0;0.0;0.0;0.0
-52.46;-179.34;1.56;0.0;0.0;0.0;0.0
-51.31;-179.02;1.58;0.0;0.0;0.0;0.0
-49.89;-178.66;1.6;0.0;0.0;0.0;0.0
-48.79;-178.38;1.62;0.0;0.0;0.0;0.0
-47.7;-178.11;1.65;0.0;0.0;0.0;0.0
-46.64;-177.85;1.67;0.0;0.0;0.0;0.0
-45.6;-177.61;1.71;0.0;0.0;0.0;0.0
-44.59;-177.37;1.74;0.0;0.0;0.0;0.0
-43.59;-177.14;1.78;0.0;0.0;0.0;0.0
-42.62;-176.92;1.82;0.0;0.0;0.0;0.0
-41.67;-176.69;1.86;0.0;0.0;0.0;0.0
-40.74;-176.48;1.9;0.0;0.0;0.0;0.0
-39.83;-176.28;1.95;0.0;0.0;0.0;0.0
-38.95;-176.08;2.0;0.0;0.0;0.0;0.0
-38.09;-175.88;2.04;0.0;0.0;0.0;0.0
-37.24;-175.69;2.1;0.0;0.0;0.0;0.0
-36.22;-175.45;2.17;0.0;0.0;0.0;0.0
-35.62;-175.31;2.21;0.0;0.0;0.0;0.0
-34.84;-175.13;2.27;0.0;0.0;0.0;0.0
-33.89;-174.9;2.33;0.0;0.0;0.0;0.0
-33.15;-174.73;2.4;0.0;0.0;0.0;0.0
-32.43;-174.55;2.45;0.0;0.0;0.0;0.0
-31.73;-174.38;2.51;0.0;0.0;0.0;0.0
-31.05;-174.21;2.58;0.0;0.0;0.0;0.0
-30.38;-174.05;2.64;0.0;0.0;0.0;0.0
-29.73;-173.88;2.7;0.0;0.0;0.0;0.0
-29.1;-173.72;2.76;0.0;0.0;0.0;0.0
-28.49;-173.56;2.82;0.0;0.0;0.0;0.0
-27.89;-173.4;2.89;0.0;0.0;0.0;0.0
-27.31;-173.24;2.94;0.0;0.0;0.0;0.0
-26.73;-173.09;3.01;0.0;0.0;0.0;0.0
-26.05;-172.89;3.09;0.0;0.0;0.0;0.0
-25.51;-172.73;3.14;0.0;0.0;0.0;0.0
-25.0;-172.58;3.21;0.0;0.0;0.0;0.0
-24.49;-172.43;3.27;0.0;0.0;0.0;0.0
-24.13;-172.31;3.31;0.0;0.0;0.0;0.0
-23.64;-172.17;3.38;0.0;0.0;0.0;0.0
-23.18;-172.01;3.44;0.0;0.0;0.0;0.0
-22.73;-171.87;3.5;0.0;0.0;0.0;0.0
-22.27;-171.72;3.54;0.0;0.0;0.0;0.0
-21.85;-171.57;3.62;0.0;0.0;0.0;0.0
-21.53;-171.46;3.66;0.0;0.0;0.0;0.0
-21.13;-171.31;3.72;0.0;0.0;0.0;0.0
-20.73;-171.16;3.78;0.0;0.0;0.0;0.0
-20.34;-171.01;3.84;0.0;0.0;0.0;0.0
-19.97;-170.87;3.89;0.0;0.0;0.0;0.0
-19.51;-170.69;3.96;0.0;0.0;0.0;0.0
-19.16;-170.55;4.01;0.0;0.0;0.0;0.0
-18.81;-170.39;4.08;0.0;0.0;0.0;0.0
-18.48;-170.26;4.12;0.0;0.0;0.0;0.0
-18.16;-170.11;4.18;0.0;0.0;0.0;0.0
-17.76;-169.93;4.24;0.0;0.0;0.0;0.0
-17.46;-169.8;4.3;0.0;0.0;0.0;0.0
-17.16;-169.65;4.35;0.0;0.0;0.0;0.0
-16.88;-169.5;4.41;0.0;0.0;0.0;0.0
-16.53;-169.33;4.47;0.0;0.0;0.0;0.0
-16.26;-169.18;4.51;0.0;0.0;0.0;0.0
-15.99;-169.04;4.57;0.0;0.0;0.0;0.0
-15.74;-168.9;4.61;0.0;0.0;0.0;0.0
-15.5;-168.76;4.66;0.0;0.0;0.0;0.0
-15.26;-168.62;4.71;0.0;0.0;0.0;0.0
-14.97;-168.44;4.77;0.0;0.0;0.0;0.0
-14.74;-168.3;4.81;0.0;0.0;0.0;0.0
-14.52;-168.16;4.84;0.0;0.0;0.0;0.0
-14.32;-168.02;4.89;0.0;0.0;0.0;0.0
-14.16;-167.92;4.91;0.0;0.0;0.0;0.0
-13.96;-167.77;4.96;0.0;0.0;0.0;0.0
-13.76;-167.63;4.99;0.0;0.0;0.0;0.0
-13.58;-167.5;5.04;0.0;0.0;0.0;0.0
-13.39;-167.35;5.08;0.0;0.0;0.0;0.0
-13.21;-167.21;5.12;0.0;0.0;0.0;0.0
-13.0;-167.04;5.16;0.0;0.0;0.0;0.0
-12.82;-166.89;5.2;0.0;0.0;0.0;0.0
-12.66;-166.76;5.24;0.0;0.0;0.0;0.0
-12.51;-166.61;5.28;0.0;0.0;0.0;0.0
-12.35;-166.48;5.3;0.0;0.0;0.0;0.0
-12.2;-166.33;5.35;0.0;0.0;0.0;0.0
-12.06;-166.19;5.38;0.0;0.0;0.0;0.0
-11.92;-166.05;5.42;0.0;0.0;0.0;0.0
-11.78;-165.91;5.45;0.0;0.0;0.0;0.0
-11.65;-165.77;5.49;0.0;0.0;0.0;0.0
-11.48;-165.59;5.51;0.0;0.0;0.0;0.0
-11.36;-165.45;5.56;0.0;0.0;0.0;0.0
-11.24;-165.31;5.58;0.0;0.0;0.0;0.0
-11.13;-165.17;5.61;0.0;0.0;0.0;0.0
-10.99;-165.0;5.64;0.0;0.0;0.0;0.0
-10.87;-164.86;5.67;0.0;0.0;0.0;0.0
-10.76;-164.72;5.7;0.0;0.0;0.0;0.0
-10.64;-164.54;5.74;0.0;0.0;0.0;0.0
-10.56;-164.43;5.76;0.0;0.0;0.0;0.0
-10.47;-164.29;5.8;0.0;0.0;0.0;0.0
-10.38;-164.15;5.82;0.0;0.0;0.0;0.0
-10.28;-164.01;5.85;0.0;0.0;0.0;0.0
-10.2;-163.87;5.87;0.0;0.0;0.0;0.0
-10.11;-163.73;5.9;0.0;0.0;0.0;0.0
-10.02;-163.59;5.92;0.0;0.0;0.0;0.0
-9.95;-163.45;5.96;0.0;0.0;0.0;0.0
-9.87;-163.31;5.97;0.0;0.0;0.0;0.0
-9.79;-163.16;6.0;0.0;0.0;0.0;0.0
-9.71;-163.03;6.01;0.0;0.0;0.0;0.0
-9.64;-162.89;6.06;0.0;0.0;0.0;0.0
-9.57;-162.74;6.06;0.0;0.0;0.0;0.0
-9.5;-162.61;6.1;0.0;0.0;0.0;0.0
-9.44;-162.47;6.1;0.0;0.0;0.0;0.0
-9.37;-162.32;6.13;0.0;0.0;0.0;0.0
-9.31;-162.19;6.14;0.0;0.0;0.0;0.0
-9.24;-162.04;6.17;0.0;0.0;0.0;0.0
-9.19;-161.9;6.18;0.0;0.0;0.0;0.0
-9.12;-161.73;6.21;0.0;0.0;0.0;0.0
-9.06;-161.59;6.23;0.0;0.0;0.0;0.0
-9.01;-161.44;6.24;0.0;0.0;0.0;0.0
-8.96;-161.31;6.26;0.0;0.0;0.0;0.0
-8.9;-161.17;6.28;0.0;0.0;0.0;0.0
-8.85;-161.02;6.3;0.0;0.0;0.0;0.0
-8.81;-160.88;6.3;0.0;0.0;0.0;0.0
-8.76;-160.74;6.32;0.0;0.0;0.0;0.0
-8.72;-160.61;6.33;0.0;0.0;0.0;0.0
-8.67;-160.46;6.36;0.0;0.0;0.0;0.0
-8.63;-160.32;6.37;0.0;0.0;0.0;0.0
-8.59;-160.18;6.38;0.0;0.0;0.0;0.0
-8.55;-160.03;6.39;0.0;0.0;0.0;0.0
-8.51;-159.9;6.41;0.0;0.0;0.0;0.0
-8.47;-159.72;6.43;0.0;0.0;0.0;0.0
-8.43;-159.58;6.45;0.0;0.0;0.0;0.0
-8.38;-159.4;6.46;0.0;0.0;0.0;0.0
-8.35;-159.26;6.48;0.0;0.0;0.0;0.0
-8.31;-159.12;6.48;0.0;0.0;0.0;0.0
-8.3;-159.02;6.49;0.0;0.0;0.0;0.0
-8.26;-158.87;6.5;0.0;0.0;0.0;0.0
-8.22;-158.7;6.52;0.0;0.0;0.0;0.0
-8.19;-158.56;6.53;0.0;0.0;0.0;0.0
-8.16;-158.38;6.55;0.0;0.0;0.0;0.0
-8.14;-158.24;6.56;0.0;0.0;0.0;0.0
-8.1;-158.06;6.58;0.0;0.0;0.0;0.0
-8.08;-157.92;6.59;0.0;0.0;0.0;0.0
-8.05;-157.78;6.59;0.0;0.0;0.0;0.0
-8.03;-157.67;6.6;0.0;0.0;0.0;0.0
-8.01;-157.53;6.61;0.0;0.0;0.0;0.0
-7.99;-157.39;6.62;0.0;0.0;0.0;0.0
-7.97;-157.25;6.63;0.0;0.0;0.0;0.0
-7.95;-157.11;6.64;0.0;0.0;0.0;0.0
-7.93;-156.96;6.64;0.0;0.0;0.0;0.0
-7.91;-156.82;6.65;0.0;0.0;0.0;0.0
-7.89;-156.68;6.66;0.0;0.0;0.0;0.0
-7.87;-156.54;6.67;0.0;0.0;0.0;0.0
-7.85;-156.36;6.68;0.0;0.0;0.0;0.0
-7.83;-156.22;6.69;0.0;0.0;0.0;0.0
-7.82;-156.08;6.7;0.0;0.0;0.0;0.0
-7.79;-155.94;6.71;0.0;0.0;0.0;0.0
-7.78;-155.8;6.71;0.0;0.0;0.0;0.0
-7.77;-155.66;6.72;0.0;0.0;0.0;0.0
-7.74;-155.48;6.73;0.0;0.0;0.0;0.0
-7.73;-155.34;6.74;0.0;0.0;0.0;0.0
-7.71;-155.2;6.75;0.0;0.0;0.0;0.0
-7.69;-155.06;6.75;0.0;0.0;0.0;0.0
-7.68;-154.91;6.76;0.0;0.0;0.0;0.0
-7.67;-154.77;6.76;0.0;0.0;0.0;0.0
-7.66;-154.64;6.76;0.0;0.0;0.0;0.0
-7.65;-154.49;6.76;0.0;0.0;0.0;0.0
-7.63;-154.35;6.77;0.0;0.0;0.0;0.0
-7.62;-154.25;6.78;0.0;0.0;0.0;0.0
-7.56;-153.29;6.81;0.0;0.0;0.0;0.0
-7.54;-153.14;6.82;0.0;0.0;0.0;0.0
-7.53;-153.0;6.82;0.0;0.0;0.0;0.0
-7.53;-152.83;6.82;0.0;0.0;0.0;0.0
-7.52;-152.68;6.83;0.0;0.0;0.0;0.0
-7.51;-152.54;6.84;0.0;0.0;0.0;0.0
-7.5;-152.4;6.84;0.0;0.0;0.0;0.0
